;samples;proportion embryonal;proportion non-embryonal non-seminoma;train_fold_length;comment
train fold 1250;['TCGA-2G-AAH2-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGC-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94D-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGT-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGX-01', 'TCGA-YU-AA4L-01', 'TCGA-XE-AAOJ-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFL-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAG8-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAH2-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAH2-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAFN-01'];0.21621621621621623;0.7837837837837838;37;with replacement, with weights, with desired proportions, fixed size
train fold 1251;['TCGA-2G-AAGY-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGV-01', 'TCGA-XE-AAOB-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAG8-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAFM-01', 'TCGA-SN-A84W-01', 'TCGA-YU-AA4L-01', 'TCGA-XE-AAOB-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFJ-01', 'TCGA-YU-A94I-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGZ-01'];0.21621621621621623;0.7837837837837838;37;with replacement, with weights, with desired proportions, fixed size
train fold 1252;['TCGA-YU-A94I-01', 'TCGA-XE-AAOJ-01', 'TCGA-XY-A8S2-01', 'TCGA-2G-AAGW-01', 'TCGA-XE-AAOB-01', 'TCGA-YU-AA4L-01', 'TCGA-YU-A94I-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAFM-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGY-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAG5-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFV-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGV-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGY-01', 'TCGA-YU-A94D-01'];0.1891891891891892;0.8108108108108109;37;with replacement, with weights, with desired proportions, fixed size
train fold 1253;['TCGA-2G-AAGA-01', 'TCGA-2G-AAFJ-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGC-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AALP-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGV-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAFV-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAH2-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGN-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFJ-01', 'TCGA-XE-AAOB-01'];0.1891891891891892;0.8108108108108109;37;with replacement, with weights, with desired proportions, fixed size
train fold 1254;['TCGA-2G-AAGX-01', 'TCGA-2G-AAFN-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGV-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFJ-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGT-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAFJ-01', 'TCGA-XE-AAOC-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAFV-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGY-01', 'TCGA-YU-A94I-01'];0.1891891891891892;0.8108108108108109;37;with replacement, with weights, with desired proportions, fixed size
train fold 1255;['TCGA-YU-AA4L-01', 'TCGA-2G-AAFY-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGN-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGC-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAFJ-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAFY-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGE-01', 'TCGA-YU-A94I-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGC-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAFJ-01', 'TCGA-XE-AAOB-01'];0.1891891891891892;0.8108108108108109;37;with replacement, with weights, with desired proportions, fixed size
train fold 1256;['TCGA-2G-AAGX-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AALP-01', 'TCGA-XE-AAOJ-01', 'TCGA-SN-A84W-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGO-01', 'TCGA-XE-AAOB-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGJ-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAFN-01', 'TCGA-SN-A84W-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAG5-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGV-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGV-01'];0.1891891891891892;0.8108108108108109;37;with replacement, with weights, with desired proportions, fixed size
train fold 1257;['TCGA-2G-AAH2-01', 'TCGA-XE-AAOC-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AALP-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAFN-01', 'TCGA-XE-AAOJ-01', 'TCGA-XE-AAOC-01', 'TCGA-XY-A8S2-01', 'TCGA-SN-A84W-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGN-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAG5-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-W4-A7U4-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFM-01', 'TCGA-YU-A94I-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGN-01', 'TCGA-YU-AA4L-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAFJ-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAFV-01', 'TCGA-SN-A84W-01'];0.1891891891891892;0.8108108108108109;37;with replacement, with weights, with desired proportions, fixed size
train fold 1258;['TCGA-2G-AALP-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGV-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAL5-01', 'TCGA-XY-A8S2-01', 'TCGA-YU-A94D-01', 'TCGA-SN-A84W-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAFL-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGX-01', 'TCGA-YU-AA4L-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGV-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAG5-01'];0.21621621621621623;0.7837837837837838;37;with replacement, with weights, with desired proportions, fixed size
train fold 1259;['TCGA-XY-A8S2-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAL5-01', 'TCGA-SN-A84W-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAFV-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAFM-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFJ-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGO-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFL-01', 'TCGA-YU-A94D-01', 'TCGA-XE-AAOJ-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAH2-01', 'TCGA-XY-A8S2-01', 'TCGA-XE-AAOB-01'];0.21621621621621623;0.7837837837837838;37;with replacement, with weights, with desired proportions, fixed size
train fold 1260;['TCGA-2G-AAFN-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGV-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGX-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGX-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFO-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAFJ-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAFO-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGC-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAL7-01', 'TCGA-YU-AA4L-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGA-01'];0.21621621621621623;0.7837837837837838;37;with replacement, with weights, with desired proportions, fixed size
train fold 1261;['TCGA-2G-AAGT-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFJ-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAGW-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGV-01', 'TCGA-XY-A8S2-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGX-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGN-01', 'TCGA-2G-AAL5-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFJ-01'];0.1891891891891892;0.8108108108108109;37;with replacement, with weights, with desired proportions, fixed size
train fold 1262;['TCGA-YU-A94I-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-AA4L-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGT-01', 'TCGA-XE-AAOB-01', 'TCGA-SN-A84W-01', 'TCGA-YU-A94D-01', 'TCGA-SN-A84W-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGE-01', 'TCGA-XE-AAOJ-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGY-01', 'TCGA-W4-A7U4-01', 'TCGA-2G-AAGX-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAL5-01', 'TCGA-XY-A8S2-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGX-01', 'TCGA-SN-A84W-01'];0.1891891891891892;0.8108108108108109;37;with replacement, with weights, with desired proportions, fixed size
train fold 1263;['TCGA-XE-AAOB-01', 'TCGA-2G-AAGJ-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFJ-01', 'TCGA-SN-A84W-01', 'TCGA-YU-A94I-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AALP-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGN-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAFM-01', 'TCGA-2G-AAGY-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAFN-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGV-01', 'TCGA-SN-A84W-01', 'TCGA-XE-A8H1-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGY-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAL7-01'];0.21621621621621623;0.7837837837837838;37;with replacement, with weights, with desired proportions, fixed size
train fold 1264;['TCGA-2G-AAFN-01', 'TCGA-XE-AAOB-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGT-01', 'TCGA-YU-AA4L-01', 'TCGA-XE-AAOB-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGN-01', 'TCGA-YU-A94D-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAL5-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGZ-01', 'TCGA-2G-AAFV-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAKL-01', 'TCGA-SN-A84W-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AALP-01', 'TCGA-YU-A90P-01', 'TCGA-YU-A94D-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGY-01', 'TCGA-XE-AAOB-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAL7-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAFL-01', 'TCGA-2G-AAGC-01', 'TCGA-XE-AAOC-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGY-01', 'TCGA-XE-AAOC-01'];0.1891891891891892;0.8108108108108109;37;with replacement, with weights, with desired proportions, fixed size
train fold 1265;['TCGA-YU-A94I-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGJ-01', 'TCGA-XE-AAOJ-01', 'TCGA-SN-A84W-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AALP-01', 'TCGA-YU-A90P-01', 'TCGA-2G-AAGV-01', 'TCGA-XE-AAOB-01', 'TCGA-XE-AAOC-01', 'TCGA-XE-AAOJ-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAFN-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAKL-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAH2-01', 'TCGA-XE-AAOJ-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAGT-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGX-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AALP-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAFJ-01'];0.1891891891891892;0.8108108108108109;37;with replacement, with weights, with desired proportions, fixed size
train fold 1266;['TCGA-2G-AAH2-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGY-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGX-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAFO-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAFY-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AAGV-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGX-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAL5-01'];0.1891891891891892;0.8108108108108109;37;with replacement, with weights, with desired proportions, fixed size
train fold 1267;['TCGA-XE-AAOJ-01', 'TCGA-2G-AAFN-01', 'TCGA-YU-A94D-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAL7-01', 'TCGA-YU-A94D-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGC-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGA-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGE-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAG5-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AALP-01', 'TCGA-SN-A84W-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGA-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAKL-01', 'TCGA-2G-AAGY-01'];0.21621621621621623;0.7837837837837838;37;with replacement, with weights, with desired proportions, fixed size
train fold 1268;['TCGA-2G-AAH2-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGV-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAFV-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAG8-01', 'TCGA-2G-AALP-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAFY-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAFY-01', 'TCGA-2G-AAGT-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGE-01', 'TCGA-2G-AAGT-01', 'TCGA-YU-AA4L-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAGE-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAG8-01', 'TCGA-YU-AA4L-01', 'TCGA-YU-A94I-01', 'TCGA-2G-AAGY-01', 'TCGA-YU-A94I-01'];0.1891891891891892;0.8108108108108109;37;with replacement, with weights, with desired proportions, fixed size
train fold 1269;['TCGA-2G-AAH2-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAFN-01', 'TCGA-2G-AAH2-01', 'TCGA-2G-AAFV-01', 'TCGA-W4-A7U4-01', 'TCGA-YU-A94I-01', 'TCGA-XE-AAOB-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGX-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAFJ-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAH2-01', 'TCGA-YU-A90P-01', 'TCGA-SN-A84W-01', 'TCGA-2G-AAGW-01', 'TCGA-2G-AAGC-01', 'TCGA-2G-AAGT-01', 'TCGA-2G-AAGX-01', 'TCGA-YU-A94D-01', 'TCGA-2G-AAL7-01', 'TCGA-2G-AAGJ-01', 'TCGA-2G-AAL5-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGW-01', 'TCGA-YU-A94D-01', 'TCGA-XE-AAOC-01', 'TCGA-2G-AAGY-01', 'TCGA-2G-AAGO-01', 'TCGA-2G-AAFV-01', 'TCGA-2G-AAGV-01', 'TCGA-2G-AAGC-01', 'TCGA-YU-A94I-01'];0.1891891891891892;0.8108108108108109;37;with replacement, with weights, with desired proportions, fixed size
